text,label
"ТГИЛ Сургуттағы шабуыл үшін жауапкершілікті өз мойнына алды Сорақысы сол «Ирак пен Левант лаңкестік тобы» Ресейдің Сургут қаласының орталығындағы шабуылды да өз мойындарына алды. Айта кетейік, бүгін таңертең бетіне бетперде киген ер адам жұртқа пышақ ала жүгіріп, 7 кісіні жаралаған болатын. Жапа шеккендердің барлығы ауруханаға жеткізілді. Дәрігерлердің айтуынша, 4 адам ауыр халде жатыр. Оқиға орнына келген тәртіп сақшылары қаскөйдің көзін жойған. Өйткені ол тұтқындау кезінде қарсылық көрсетіпті. Ресейдің тергеу комитеті төтенше жайдайдың мән-жайын анықтаумен айналысып жатыр. « Кісі өлтіруге оқталу » бабы бойынша қылмыстық іс қозғалды.",0
"Дәрігер аязда дұрыс киінбеудің қандай қауіптері бар екенін айтты Синоптиктер алдағы күндері елімізде аяз болатынын ескерткен еді. Мамандардың болжамына қарағанда, солтүстік, орталық және шығыс облыстарда түнгі уақытта 30-39 градусқа дейін аяз түседі, бұл климаттық нормадан 7-10 градус төмен. Осыған байланысты Tengrinews.kz тілшісі терапевт-кардиолог, жоғары дәрежелі дәрігер Лейла Оспановадан аяздан қалай қорғануға болатыны, күн суықта қалай тамақтану керектігі, сондай-ақ, үсіктің алғашқы белгілері кезінде не істеу қажеттігі жайлы сұрап білді. Дәрігердің айтуынша, аяздан сақтану үшін бірінші кезекте жылы киіну керек. Сондай-ақ, ол дұрыс тамақтанудың маңызы өте зор екенін айтады. ""Ең бастысы - жылы киіну. Көшеге ешқашан да баскиімсіз шығуға болмайды. Барынша жылы киіну керек. Әйтпесе, гайморит, ринит ауруларына шалдығып, жақ-бет хирургиясынан бірақ шығуыңыз әбден мүмкін. Ал ас неғұрлым құнарлы болуы тиіс. Құрамында ақуызы көп тағамдарды жеген жөн. Алайда онда ет көп болмауы тиіс, барлығы орташа мөлшерде болғаны абзал. Шөптен дайындалған шайдың да пайдасы көп. Бірақ еш жағдайда газдалған немесе энергетикалық сусындар ішуге болмайды - себебі олар үсіп қалу процесін асқындырып жіберуі мүмкін"", - деп ескертті Оспанова. © Тұрар Қазанғапов Дәрігер диеталық тағамдарды - тауық етінен жасалған тағам түрлерін, көкөніс пен жеміс-жидектерді жеуге кеңес береді. Сондай-ақ, маман аяз болған күндері ботқа жеп, итмұрын шайын көбірек ішу керектігін айтады. Оның айтуынша, ботқа дене температурасының жылуын бірқалыпты сақтап тұрады. Үсіктің алғашқы белгілері кезінде не істеу керек? ""Үсіктің алғашқы белгілерін байқаған кезде бірінші кезекте көбірек қимылдау қажет - жүру керек, секіру керек, қолмен жұмыс істеу керек. Осы кезде ғана адамның аяқ-қолдарындағы, саусақтарындағы қан айналымы жұмыс істей бастайды. Ең бастысы көбірек қимылдауға тырысу керек. Және де үйге келе салысымен ыстық шай ішіп, аяғыңызды ыстық суға салу керек"", - дейді Оспанова. © pixabay.com Бұдан бөлек, дәрігер аяз күндері далада темекі шегудің денсаулыққа зияны көп екенін айтады. ""Біріншіден мұнда өкпенің созылмалы обструктив аурулары асқынады, қан айналымы дұрыс жүрмейді. Сондықтан осы кезде жүрекке көп қысым түсіп, адамның үсік шалу қаупі бірнеше есе артады. Қатты аязда темекі шегіп бара жатқан адамның аяқ-қолдарының перифериялық қан айналымы бұзылып, салдарынан ол гипертониялық күрт асқынуға, өкпенің созылмалы обструктив ауруына, бронхитке, пневмонияға, тіпті инфаркттың ауыр түріне шалдығады"", - дейді Оспанова. Бұл ретте дәрігер өзін-өзі емдеумен айналыспай, бірден жедел-жәрдем шақырып, стационардан арнайы жәрдем алуға кеңес берді. Оқи отырыңыз: Дәрігер маусымдық аурулармен қалай күресу керектігін айтты Кондиционер тұрған жабық бөлме несімен қауіпті",0
"Елордада демалыс күндері қайда баруға болады Алдағы демалыс күндері қала тұрғындары мен қонақтары конкурстар мен театрландырылған қойылымдарды тамашалап, фестиваль мен концерттерге қатыса алады, деп хабарлайды қала әкімдігінің ресми сайты. 22 ақпанда «Астана» концерт залында «MEGA HIT» тобы өзінің тыңдармандарына XX және XXI ғасырлардағы танымал орындаушылардың хиттерін ұсынады. Концертте Адельдің «Hello» және «Rolling In The Deep», Рианнаның «Russian Roulette», Вейонстың «Crazy In Love», М. Джексонның «We Are The World», Виктор Цойдың «Кукушка» секілді әндері орындалады. Концерт сағат 18:00-де басталады. Сенбі күні сағат 18:30-да «Nomad City Hall» театрында қазақ классикалық қойылымдарының бірі «Қыз Жібек» көрермендерге ұсынылады. Эпостың 16 нұсқасы бар. Пьесаның бүгінгі таңдағы өзектілігі қандай? Төлегеннің өліміне Бекежан шынымен кінәлі ме, әлде баласына бата бермеген әке кінәлі ме? Осы сенбіде М.Горький атындағы орыс драма театрында «Крылатая исповедь вольных сердец» қойылымы орындалады. Көрермендер С.Сейфуллиннің, І. Жансүгіровтің, Б.Майлиннің өлеңдерін тыңдай алады. Поэзия кеші сағат 18:00-де басталады. 23 ақпан сағат 12:00-де «Астана Опера» театрының ұжымы елорда тұрғындары мен қонақтарын «Түрлі дауыстар әлемі» концертіне шақырады. Концертте Хамиди, Бизет, Верди, Россини, Моцарт, Холминов, Леонкавалло шығармаларынан танымал ариялар мен дуэттер орындалады. Концерттік бағдарламада «Астана Опера» балалар театр студиясының хоры да бар. 23 ақпан сағат 17:00-де «Астана Опера» театрында «Евгений Онегин» қойылымы орындалады. Чайковский өзінің алғашқы қойылымын Мәскеу консерваториясының студенттеріне тапсыруды ұйғарды. Сөйтіп, 1879 жылы наурызда «Евгений Онегин» тұсаукесері өтті. Көп ұзамай опера Мәскеудегі Үлкен театрдың, Санкт-Петербургтегі Мариинскийдің сахналарында қойылып, ең танымал туындылардың біріне айналды. М. Горький атындағы орыс драма театры жексенбі сағат 18:00-де «Аралас сезім» қойылымына шақырады. «Мен бұл оқиға кез-келген көрерменге жақын әрі түсінікті болады деп ойлаймын, өйткені пьеса махаббат, кәрілік, балалармен қарым-қатынас сияқты жалпыға ортақ дүниелерді қамтиды. Менің туындым махаббат пен сенім күйін сақтауға тырысатындарға үміт береді деп сенемін», - деп жазды қойылым авторы Ричард Баер. Сондай-ақ жексенбі күні сағат 16:00-де «Астана» концерт залында «Күн шеңбері» халықаралық орыс мәдениеті фестивалі өтеді.",0
"Ақтауда Ўзбекистон бош консулхонаси очилди Жорий йил якунига қадар Ўзбекистон ва Қозоғистон ўртасида товар айланмаси ҳажмини 4 миллиард АҚШ долларигача етказиш режалаштирилмоқда. Ақтауда қўшни республика бош консуллиги очилиши шубҳасиз ҳамкорликнинг барқарор ривожланишини қўллаб-қувватлайди. Манғистау вилоятининг транзит имкониятлари минтақалараро алоқаларни мустаҳкамлаш, йўловчи ташиш ҳажмини ошириш ҳамда туризм соҳасидаги ўзаро муносабатларда муҳим аҳамият касб этади. Яқиндагина ишга туширилган “Бейнеу-Ўзбекистон чегараси” автомобиль йўли Ўзбекистон товарлари Қозоғистон денгиз портлари орқали Россия ва Кавказ давлатлари бозорига қисқароқ муддатларда чиқишини таъминлайди. Очилаётган консуллик ходимлари Ўзбекистон фуқароларига барча ҳужжатларни расмийлаштиришда кўмак берадилар. САИДИКРОМ НИЁЗХ Ў ЖАЕВ, ЎЗБЕКИСТОННИНГ ҚОЗОҒИСТОН РЕСПУБЛИКАСИДАГИ ЭЛЧИСИ: - Ақтау Қозоғистоннинг денгиз дарвозаси саналади. Тўлиқ юк оқими, денгиз юк оқими бу ердан ўтади ва бу жой Ўзбекистон товарларининг Қозоғистон орқали бошқа давлатларга чиқишида қисқа йўл саналади. Дастурда Ўзбекистонга ўтиш пунктларини замонавийлаштириш кўзда тутилган ва табиийки, товар оқими ҳаракатланганда, аҳоли ҳам қатнайди, инвесторлар бир-бири билан мулоқотда бўлади. Бош консуллигимиз ҳам бу ишларда ёрдам беради. Фото: inform.kz Subscribe for our daily news",0
"Шың біздікі: Қазақстандық альпинист Мақсұт Жұмаев Эвересті екінші рет бағындырды Фото: Мақсұт Жұмаев Forbes.kz Мақсұт Жұмаев пен оның командасы жүріп өткен қиын да қауіпті сапарды онлайн жүйесі бойынша бақылап отырды және жерлесіміз әр күн сайын жаңартып отырған мәліметтер негізінде материал әзірледі. Айта кетейік, Мақсұт Жұмаев әлемдегі барлық биікті бағындырған танымал альпинист, халықаралық дәрежедегі спорт шебері. Дүниежүзінде ең биік 14 шың болса, отандасымыз осының бәріне қысқа мерзімде көтерілген ең жас өрмелеуші ретінде тарихқа енді. Ол бұған дейін Эверестке солтүстік жағынан көтерілген болса, бұл жолы оңтүстік тұсынан бағындырды. Ал бұл қауіпті бағытты жүріп өткендер әлемде санаулы ғана. Мақсұт Жұмаев экспедицияға 2018 жылдың сәуір айында Астанадан аттанып кеткен болатын. Эвересті бағындыруға бағыталған жорықтың негізгі әрі шешуші кезеңі мамырдан бастау алды. Ал олар үшін көпшілік сәтсіз санайтын «13» сандарының сәйкес келуі еш кедергі болмаған. - Сапар өте қызық басталды. Біздің экспедиция 2018 жылдың 13 сәуірінде Мәскеуден жолға шықса, 13 мамыр күні базалық лагерден биікті бағындыруға аттандық. Акклиматизация әртүрлі, күн райы қалыпты, біз үшің ең бастысы таудың табиғатына бағыну маңызды болды. Сондықтан, әрбір күнімізді жоспарлап, ауа райының өзгерісін, желдің бағытын анықтап отырдық. Биыл альпинистер тобы өте көп. Бірі Эверестің оңтүстігінен, екінші солтүстік жағынан тізіліп бара жатты, енді бірі біздің алдымызда діттеген биіктерін бағындырып үлгерді. Біз бәрімен байланысып отырдық, қолдан келгенше бір-бірімізге көмек бердік. Сонымен, 2018 жыл 13 мамыр, түнгі 03:00 ұйқыдан тұрып, сағат 04:00 негізгі жорық басталды. Мақсұт бұл сапарға Мәскеу арқылы аттанды. Гималайға жалғыз емес, шетелдік жолдастарымен, командасымен бірге шықты. Алда оларды Намчедегі база күтіп тұрды. - Біздің команда 3 елдің азаматынан тұрады. Қазақстаннан, яғни менен басқа Ресейден Олег , Швейцариядан Девид бар. Біз ең алдымен Намче –базарға, одан кейін тікұшақпен 6100 метр биікте орналасқан базалық лагерге жеттік. Ал Эверест шыңы теңіз деңгейінен 8850 метрді құрайды. Бәлкім жер сілкіністері әсер етті ме, әлде қар көп пе, білмеймін, қазіргі деңгейі осындай. Сапарсерігіміз Лама Доджи сапар алдында от жағып, жергілікті рәсімдері бойынша алауды үш айналуымызды өтінді және әркім өз тілінде, өз дініне сай Жаратушыдан сапардың сәтті болуын тіледі. Осылайша Кхумбу мұздықтарымен алға жылжып, 4 сағат дегенде 2 лагерге жетіп үлгердік. Бұрын, яғни алғашқы кезде бұл бағытты 6 сағат жүріп өткен едік. Себебі, жел бол ған жоқ, күн райы тамаша, сондықтан уақыт жоғалтпай демалыссыз жүріп отырдық. Әрине, алғашқы күні оңай болған жоқ, қысым бар, бас ауруы сезілді, кешкісін дәрі-дәрмегімізді қабылдап, кешкі ас ішіп, әркім өз шатырына жайғасты. Тау қателікті кешірмейді, еркелікті көтермейді. Ауа райы кез келген уақытта өзгеріп сала беруі мүмкін. Ал бұл өз кезегінде сапар жоспарын күрт өзгертуі мүмкін. Тауда тек, табиғат заңына бағынуға тура келеді. - Біз сапарымызды 15 мамырда жалғастырдық. Арада екі күн демалуғы тура келді. Себебі, аспан бұлттанып, жел тұрып, қар жауды. Бірақ 15 мамыр күні жағдай қайта қалыпқа түсті, біз 2-ші лагерден 3-ші лагерге қарай бағыт алдық. Алдымызда, яғни 3 лагерден 100 астам өрмелеуші көтеріліп бара жатты, бірі Э врестке , енді бірі Лхотце шыңына қарай бет алды. Біздің көңіл күйіміз өте керемет болды, себебі бұл кезде тауға дейін екі күн қалған болатын, біз ақырындап алға жылжумен болдық. Мақсұт Жұмаев әлем биіктерін оттегісіз бағындырған альпинист екенін айта кету керек. Бірақ, бұл жолы экспедиция тәртібіне өзгеріс енгізуге тура келіпті. Дегенмен... - 2018 жылдың 16 мамыры, біз 3-ші лагерге жеттік. Биіктік 7100 метр . Асықпадық, жеттік, жалпы бұл аралықты 5 сағат 30 минутта жүріп өттік. Мен және Олег бұл межеге оттегі құрылғысын кимей көтерілдік, ал Девид болса біз сияқты ерекшеленгісі келмеді, сондықтан маскасын шешпеді. Жалпы, бұл жолғы жорықта оттегімен көтерілу жоспарланған. Экспедиция сәтті өту үшін осылай жасадық. Сондықтан, кешкісін қондырғыларымызды қуаттап қойдық, себебі алда не боларын ешкім білмейді. Ертең таңғы 5:30 бастап биікті бағындыруға қамданамыз. «Сегізмыңдық» биіктерді бағындыру оңай емес. Мақсұттың айтуынша қиындықтар көп болды. Ал, альпинист үшін осының бәрін еңсеру басты міндет. Мақсұт Жұмаев - Әрине, алғашында оңай болмады. О баста тау ауруы, апатия, акклиматизация, жөтел қысу, тері, еріннің жарылуы, жара басу жағдайлары болды. 6 600 метр биіктіктен Намчеге тікұшақпен кері қайтып, қалыпқа келдік, себебі ол жақтағы қысым басқа, жарақат тез жазылады, осыдан кейін жорыққа қайта аттандық. Боран, дауыл, бірде ыстық, бірде суық, бұның бәрін еңсердік. Бастысы бәрі арта қалды, бізді ең алдымен мықты рух,команданың бірлігі алып шықты. Мен бұл экспедицияны Астананың 20 жылдық мерейтойына арнадым.",0
"Францияда «Батаклан» концерт залын қайта ашуға дайындық жүріп жатыр Франция астанасы Парижде «Батаклан» концерт залының жаңа фасады көпшілікке паш етілді. Естеріңізде болса, былтыр 13 қарашада лаңкестер мұнда қанды қырғын ұйымдастырып, 90 адам қаза тапқан еді. Дәл сол күні қала іргесіндегі «Стад де Франс» стадионында экстремистер өздерін жарып жіберіп, тағы бірнеше содыр шаһардың өзге бөлігіндегі мейрамханаларда атыс ашқан. Осыдан кейін «Батакл а н» жабылып, жөндеу жұмыстары жүргізіліп келеді. Енді концерт залын лаңкестік әрекеттің бір жылдығына орай қайта ашу жоспарланып отыр.",0
"Пойтахтда IV украин ижодиёти халқаро фестивали ўтказилди «Биз биргамиз, бир оиламиз!» Пойтахтда тўртинчи бор украин ижодиёти халқаро фестивали ўтказилди. У нафақат Украина, балки Қозоғистон, Россия ва Польша вокал-хореографик, рақс ва халқ жамоаларини ўзида жамлади. Улар концерт дастурида иштирок этди. Шунингдек, тадбир доирасида декоратив-амалий санъат кўргазмаси ва Қозоғистонда Ёшлар йилига бағишланган фотоэкспозиция ташкил этилган. Ташкилотчилар сўзига кўра, фестиваль ижтимоий тотувлик ва бирдамлик, республикадаги этнослар маданиятини оммалаштириш бўйича “Маънавий янгиланиш” дастурининг амалдаги татбиғига, шунингдек, Қозоғистон ва Украина ўртасидаги икки тарафлама ҳамкорликни кенгайтиришга йўналтирилган. ЛЮБОВЬ КЛИМЕНКО, ФЕСТИВАЛ Ь ИШТИРОКЧИСИ: - Биз қозоқ қўшиқларини ҳам куйлаймиз , турли қўшиқларни ўрганамиз, айтамиз . Ўйлаймизки, биз ажралмаймиз , чиндан ҳам ҳаммамиз катта бир оиламиз . Бу жуда ёқимли, истардимки, ёшлар буни кўрса, тингласа . Ёш қизлар украин либосларини кийиб тургани завқ беради , муҳими , бу ерда бутун бир миллийлик бор . ИВАН КУЛЕБА, УКРАИНАНИНГ ҚР ДАГИ ФАВҚУЛОДДА ВА МУХТОР ЭЛЧИСИ: - Қозоғистон ҳудудида бизнинг 19 та бирлашмамиз, украинлар жамоат бирлашмаси мавжуд. Украин ташкилотлари бўлмаган бирорта ҳудуд йўқ. Биз, албатта, энг аввало, Қозоғистон халқи ассамблеяси раҳбари Элбоши, Биринчи Президент Нурсултон Абишевичдан бевосита Қозоғистон Халқи ассамблеясида бўлаётган бу ишлар учун миннатдормиз. Бизникилар иқтисодиёт, сиёсат, маданиятнинг барча соҳасида фаолият юритади, украинларнинг фаол иштирокига доир мисоллар жуда кўп. Фото: assembly.kz Subscribe for our daily news",0
"Астанага 1 триллион тенге сармоя келди Астана хорижий капитал учун тобора жозибадор бўлиб бормоқда. Бугунги кунда ушбу шаҳар иқтисодиётига киритилган сармояларнинг чорак қисмини хорижий инвесторлар улуши ташкил этади. Ва бу кўрсаткич ўтган йили рекорд даражага етди. Кўрсаткичлар 6 фоизга ўсди ва 1 триллион тенгедан зиёдни ташкил қилди. Жорий йилда ҳам бундай ўсиш сақланиб турибди. Саноат, савдо, хизматлар ва соғлиқни сақлаш каби соҳаларда ўсиш юқори. Шуни ҳам таъкидлаш лозимки, пойтахт кичик ва ўрта бизнес улуши – мамлакатда энг юқори. БАХ И Т СУЛТАНОВ, АСТАН А ШАҲРИ ҲОКИМИ: - Астана – тадбиркорлар шаҳри, жадал ривожланиш учун эса инвестициявий тушумлар керак. Бугунги кунда деярли уч триллион тенгени ташкил этувчи 193 лойиҳа ишланяпти, улардан 44 тасида хорижий сармоядорлар ва трансмиллий корпорациялар иштирок этмоқда. Инвестициявий тушумларнинг умумий миқдоридан 86 фоизи – бу жуда катта кўрсаткич, кичик ва ўрта бизнес улуши. Бугунги кунда шаҳар инвестицияларини хусусий ташаббуслар шакллантирмоқда, дейиш мумкин. Шу билан бирга, пойтахт тадбиркорларини қўллаб-қувватлаш учун давлат дастурларидан фойдаланилмоқда. Ўтган йили “Бизнес йўл харитаси” доирасида мингдан ортиқ корхона деярли 186 миллиард тенге маблағ олди. Умуман олганда, пойтахтдаги бизнес объектлари сони сўнгги йилда 20 фоизга ортди. Фото: kapital.kz Subscribe for our daily news",0
"Жолдау. Электронды төлем жемқорлықтың жолын кеседі Елбасы ендігі жерде электронды төлемге басымдық беру тиімді екенін атап көрсетті. Осы орайда қолма-қол ақшасыз экономикаға бет бұрудың маңыздылығын түсіндірді. Бизнестің осындай есеп айырысуын қолдау сияқты ынталандыру шараларының өткізілу керектігі жайы да қамтылды. Яғни үкімет алдағы 3 жыл ішінде экономикадағы көлеңкелі айналымды кем дегенде 40 пайызға қысқарту үшін нақты шаралар қабылдауға тиіс. Нұрсұлтан Назарбаев, Қазақстан Республикасының Президенті: - Мы должны идти к безналичной экономике, именно там, где идёт наличность, именно там взятки, именно там идут нарушения и экономика находится в тени, не платит налоги ни в пенсионный фонд, ни в социальный фонд. Правительству надо принять конкретные меры по сокращению теневого оборота в экономике как минимум на 40% за три года.",0
"Kazakhstan to remain uranium mining leader, says Energy Minister Kazakhstan will remain the world's leader in uranium mining despite the complicated situation in the global market, said Minister of Energy of Kazakhstan Kanat Bozumbayev. Despite the difficulties in the global uranium market, we intend to maintain leadership in uranium mining. Now there is an oversupply of uranium and this trend continues,"" he told the extended board meeting of the Ministry of Energy. According to the ministry's press service, in 2018, Kazakhstan produced 21,699 tons of uranium, which is in line with the target figure, and, this year, it is planned to produce 22,742 tons. The Minister highlighted that considerable uranium reserves are Kazakhstan's competitive advantage. Therefore, the main goal for us is to increase the gross value added of the nuclear industry through the development of all the major segments of the nuclear fuel cycle and the creation of nuclear power industry that would use its own resource base to the maximum extent. Vice-Minister Sungat Yessimkhanov and Director of Department of Atomic Energy and Industry Development Batyrzhan Karakozov are to ensure the introduction of amendments to the legislation on civil and legal accountability in the nuclear field in the first half of the year,"" Kanat Bozumbayev concluded. Source: Kazinform News Agency This information may not be reproduced without reference to Kazakhstan Today. Copyright of materials of News Agency Kazakhstan Today.",0
"Маррей Дохадағы теннис турнирін жеңіспен бастады Әлемнің бірінші ракеткасы саналатын Энди Маррей Дохадағы теннис турнирін жеңіспен бастады. Алғашқы айналымда француз Жереми Шардимен кездескен британ спортшысы бірінші сетте қарсыласына ұпай ұстатқан жоқ. Есеп 6:0. Сосын сәл сылбыр тартқан секілді, француз теннисшісі тай-брекке дейін барды. Бірақ таразы басын теңестіре алған жоқ. Энди Маррей енді австриялық Геральд Мельцермен кездеседі.",0
"Қазақстан халқы азық-түлікке көп шығындалатын 10 елдің қатарына қосылды Мұндай тізімді АҚШ-тың ауыл шаруашылық министрлігі жариялады. Зерттеуге 104 мемлекет алынған, деп хабарлайды «Хабар 24». Зерттеу адамдар табысының қанша процентін азық-түлікке жұмсайтынын және қор жинау мүмкіндігі қандай екенін айқындайды. Осы көрсеткіштер бойынша еліміз 104 елдің ішінде тоқсан алтыншы тұр. Қазақстандықтар өз табысының 45 процентін азық-түлікке жұмсайды. Еліміздің статистика комитетінің мәліметтері де осыған саяды. 2019 жылды үшінші тоқсанында отандастарымыз тұрмыстық затқа жұмсаған қаржының тең жартысы азық-түлікке жаратылған. Ал дамыған мемлекеттің азаматтары ас-су үшін көп қаржы жұмсамайтын көрінеді. Мәселен, тізімді бастап тұрған АҚШ азаматтары табысының тек 6,5 процентін тамаққа жұмсайды. Сингапур, Ұлыбритания, Ирландия сынды елдерде де жағдай осыған ұқсас. Рсейліктер 28, ал Беларусь азаматтары табысының 32 процентін азық-түлікке жұмсайды. Айта кету керек, мұндайда табыстың мөлшері маңызды екенін естен шығармау керек. Ақ күріштің бағасы тұрақты Қазақстанда күріш бағасы тұрақты. Ақ күріштің отаны саналатын Сыр елінде келісі 251 теңгеден аспайды. Бұл туралы өңірдің ауыл шаруашылық басқармасы мәлімдеді. Естеріңізде болса, бұған дейін оның келісі 300-ден асып кеткен еді. Тексеру нәтижесінде диқандардың өзара келісіп бағаны қолдан көтергені анықталды. Сондай-ақ облыс әкімдігі мен салалық қауымдастық меморандумға қол қойды. Оның аясында күріштің көтерме бағасы 220 теңге болып белгіленді. Ал бөлшек саудада оған 15 проценттен артық қосуға тыйым салынады. Айта кету керек, былтыр елімізде күріш бітік шықты. Диқандар 20 жылдық рекорды жаңартқан. Сондықтан күріш тапшылығы болмауы тиіс дейді мамандар. Енді осы күріштің бағасы еліміздің өзге аймақтарында қандай? Арнамыздың меншікті тілшілері өз өңірлеріндегі дүкен сөрелерінен күріштің келісі қанша екенін біліп бізге жолдады. Салыстыруға лидер сұрыбын алдық. Нарықтағы бағаға назар аударайық. Әрине Қазақстан бойынша күріш ең арзан өңір – Қызылорда облысы. Мұнда лидер сұрыбының 1 келісі 250 теңгеге саудаланады. Ал ақтаулықтар ол үшін 260 теңге төлейді. Орталық Қазақстанға жеткенше баға 20 теңгеге өседі екен. Яғни Қарағандыда келісі – 280 теңге. Шымкенттіктер лидер сұрыбының келісін 290 сатып алады. Ақ күріштің қымбатшылығы солтүстік өңірлерде байқалады. Мәселен, Петропавлда оның бағасы 310 теңге болса, Павлодарда 320 теңгеге дейін жетеді. Қаңтарда жеңіл өнеркәсіп өндірісі 8,7% артты Қаңтарда еліміздегі жеңіл өнеркәсіп өндірісі 8,7 процентке өсті. Оң нәтижеге мата өндірісінің артуы әсер еткен. Бұған қоса тері және тері бұйымдарынан өндірісі де 5,9 процентіке артты. Бүгінде Қазақстан жеңіл өнеркәсіпті дамытуға басымдық беріп келе жатқаны белгілі. Мәселен, 2015-2019 жылдары Индустрияландыру картасы аясында жалпы сомасы 19 млрд теңгенің 22 жобасы іске қосылды. 1 732 жұмыс орны ашылды. Жеңіл өнеркәсіп өндірісі көлемі 2015 жылы 71,6 млрд теңге болса, 2019 жылы ол 112,7 млрд теңгеге жетті. Сонымен қатар «Қарапайым заттар экономикасын» несиелеу тетігі аясында екінші деңгейлі банктер 6,6 млрд теңге сомасына 30 жеңіл өнеркәсіп жобасын мақұлдады. Қазір мақта-тоқыма кластерін құру бойынша Жол картасы әзірленді. Ол мақта талшығын қайта өңдеуді 2 есе ұлғайтуды көздейді. Халықаралық қор 1,2% көбейді Қазақстанның халықаралық қоры 29,31 миллиард АҚШ долларына жетті. Биылғы бір айдың өзінде өсім 1,2 процентті құраған. Ұлттық Банк жариялаған мәліметке қарағанда қордағы соманың артуына құнды металл бағасының қымбаттауына байланысты алтын портфелінің қайта бағалануы және алтын қорының ұлғаюы әсер еткен. Бүгінде алтынға салынған активтер 4,1 процентке артқан. Десе де еркін айналымдағы валюта қоры 4,1 процентке азайды. Биыл да Ұлттық банк ұлттық қорға алтын сатуды жалғастырмақ. Қаңтардың өзінде 100 млн долларға 2 тонна алтын сатылды. Енді валюта бағамына тоқталсақ. Ұлттық банк белгілеген ресми бағам бойынша АҚШ-тың бір доллары 376 теңге 2 тиынға тең. Ал Ресей рублі 5 теңге 96 тиын Еуро 410 теңге 77 тиын деп белгіленген.",0
"Ливияның Ваддан қаласы содырлардан азат етілді Ливияда маршал Халифа Хафтардың әскері «Әл-Каида» лаңкестік ұйымының содырларынан елдің орталық бөлігіндегі Ваддан қаласын азат етті. Ел астанасы Триполиден 50 шақырымдай жерде орналасқан шаһар « Бенгази қорғаныс бригадасы » радикалды тобының қолында болған. Бірақ таяуда қала тұрғындары содырларға қарсы көтеріліске шығып, ұлттық әскердің шабуылын жеңілдетті. Әскерилер осы жеңістің арқасында Эль-Джуфра провинциясынан лаңкестерді толықтай азат етуге қол жеткізді. Айта кетейік, маршал Хафтар содырларға қарсы әрекет еткенмен, өткен айға дейін Триполидегі халықаралық қауымдастық таныған «Ливияның ұлттық келісім» үкіметін мойындамай келген. Бірақ мамырдың бас кезінде Триполидегі үкімет келіссөз жүргізіп, екі тарап бірақатар уағдаластыққа қол жеткізді.",0
"Димаш Құдайберген алдағы үш айда әлемнің 11 қаласында ән кешін өткізеді Қазақстандық әнші Димаш Құдайберген алдағы үш айдың ішінде Еуропа елдерінде бірнеше концерт береді. «Arnau tour концерттерінде көріскенше», - деп жазды Димаш Іnstagram парақшасында. Айта кетсек, Димаш 16 ақпанда Ресейдің Краснодар қаласында, 20 ақпанда Қазан қаласында (Татарстан, Ресей), 23 ақпанда Екатеринбургте (Ресей), 7 наурызда Ригада (Латвия), 9 наурызда Мәскеуде (Ресей), 11 наурызда Киевте (Украина), 19 наурызда Гамбургте (Германия), 21 наурызда Дюсселдорфта (Германия), 23 наурызда Штутгардта (Германия), 25 наурызда Прагада (Чехия), 4 сәуірде Минскте (Беларусь) жеке ән кешін өткізеді.",0
"Алғашқы дүниежүзілік «Астана» театр фестивалінің шымылдығы ашылды «ЭКСПО» көрмесі аясында бірінші дүниежүзілік «Астана» театр фестивалінің шымылдығы ашылды. Шара сахна саңлағы, ұлтымыздың біртуар ұлы Асанәлі Әшімовтің 80 жылдығына орай өткізіліп отыр. Дүбірлі жиынға Франция, Польша, Әз е рбайжан мен Грузиядан танымал театр сыншылары арнайы келді. Шараға әлемге әйгілі театр ұжымдарының өкілдері қатысып жатыр. Енді е лорда тұрғындары мен қонақтары 10 күн бойы Еуразияға танымал өнерпаздардың қойылымын тамашалай алады. Сонымен қатар 26 маусымға дейін киноапталық өтеді. Асхат Маемиров, « Астана » театр фестивалінің арт-директоры : - Қазақстан Мәдениет және спорт министрінің ұйымдастыруымен бірнеше шара өткізілейін деп тұр. «ЭКСПО» бізге осындай мүмкіндік беріп отыр. Фестивальдің көрсететін қойылымдары да әртүрлі, ішінде: дәстүрлі бағыттағы театрларымыз да бар, жаңашылдықты ту еткен театрларымыз да бар. Біздің қазақстандық актерлер, режиссерлер үшін бұл – керемет бір алаң. Бір жағынан, шеберлік шыңы да болайын деп тұр.",0
