text,label
"Ал 16 наурызда «АЛЖИР» мұражайында Балалар үйінің, мамандандырылған интернаттардың тәрбиеленушілері үшін «Добро пожаловать, Наурыз!» атты мерекелік танымдық ойын-сауық бағдарламасы, «Мәңгілік ел» қақпасында елорданың жас суретшілері мен фотосуретшілердің көрмесі өтеді деп күтілуде. Ал тарихи-мәдени мұра нысандары мен ескерткіштердің сақталуын қамтамасыз ету жөніндегі дирекция «Наурыз – бейбітшілік және достық мерекесі» атты шара өткізеді. Сәкен Сейфуллин музейінде 19-23 наурыз аралығында «Астанаға қош келдің – ӘзНаурыз» экспозициясы жұмыс істемек.",0
"Қазіргі жалпы экология ғылымы организмдерді тіршілік деңгейлеріне сәйкес жеке салаларға бөліп зерттеуге ерекше мән береді. Мысалы, жеке дараларды -- аутэкология, популяцияларды -- демэкология, табиғи бірлестіктерді -- синэкология, ал биосфераны -- ғаламдық экология ғылымдары зерттейді. Экология ғылымының бұл салалары мен негізгі бағыттары бір-бірімен өзара тығыз байланысты. Мұның бәрі де жалпы экология ғылымына берілетін анықтамалардың мәнін аша түсуде әрі өз зерттеулері арқылы оның дамуына зор үлестерін қосуда.",0
"Құтқарушының негізгі міндеті адам өмірін құтқару болғандықтан, Данияр да бүгінге дейін бірталай жандардың өмірін сақтап қалды. Ағымдағы жылы Қостанай қаласындағы №3 өрт сөндіру бөлімінің бөлімше командирі Д.Қалиевтің басшылығымен Қостанай қаласының өрт сөндіру бөлімінің жасағы аз уақыттың ішінде 5 қабатты тұрғын үйде болған тілсіз жауды ауыздықтады. Өрт сөндіру кезінде 24 адам эвакуациаланып, Даниярдың қайсарлығы мен кәсіби шеберлігінің арқасында адам шығынына жол берілген жоқ. Бұдан басқа, “Титан” ЖШС-нде болған өрт оқиғасы кезінде де ол өз өмірін қатерге тіккен көрінеді.",0
"— Ақыл жастан шығады, асыл тастан шығады, тату болса ағайын бірі құйрық, бірі жал, қанат содан шығады, қой терісін қорлама жанат содан шығады, халқы үшін қарттар қам жесе, санат содан шығады, өнерсіз болса бозбала – оғат содан шығады – депті. Қария Зерделіге риза болып, үйге түсіп, дәм татуға шақырады. Қымыз ішіп отырып, Зерделі:",0
"ҚР Ақпарат және коммуникациялар министрі Дәурен Абаев та ""Мен қазақпын"" xалықаралық байқауы арқылы дарынды өнерпаздардың ғана емес, қолға түспей жүрген шығармалардың да табылатынына сенімді. Байқаудың алғашқы іріктеу турлары 5 маусым күні Алматы облысында басталады. Ал шет елдердегі конкурстар шілде айында ұйымдастырылады. Осыдан кейін көрермен қауым байқаудың күнделігі мен негізгі конкурсын теледидардан көре алады. Жеңімпаздар ""Жылдың ең үздік дәстүрлі әншісі"", ""Жылдың ең үздік термешісі"" және ""Жылдың ең үздік күйшісі"" аталымдары бойынша марапатталады.",0
"Ш. Уәлихановтың қоғамдық-әлеуметтік және саяси мәселелерді сөзқ ететін «Записка о судебной реформе», «Очерки Джунгарии», «о мусульманстве в степи», «Следы шаманства у киргизов», «Тенгри» сияқты еңбектерінде және достарына жазған хаттарында біз оның көзқарастары көп жағдайда озық идеялармен ұштасып, үндесіп жатқанын байқай аламыз. Ескерте кететін бір жайт, Ш. Уәлиханов өзінің саяси көзқарасын жан-жақты, жүйелі көрсететін үлкен еңбектер жазбаған. Бірақ, бұл оның халықтың болашағы үшін күрескен, орыс өнер-білімін үндеген алдыңғы қатарлы адам болғандығын анықтауға кедергі келтіре алмайды.",0
"XI Астана экономикалық форумы шеңберінде Ауыл шаруашылығы министрлігі бірқатар тарихи құжаттарға қол қойды. Ірі трансұлттық компаниялар Қазақстанның агроөнеркәсіптік кешеніне қаржы ресурстарын ғана емес, қазіргі заманғы технологиялар трансфертімен де қамтамасыз етуге дайын. Бүгінгі таңда еліміздің агроөнеркәсіп кешені экономиканың қарқынды дамып келе жатқан саласы болып табылады және оның жылдық өсім қарқыны 104,5% құрап отыр. Қазақстанның табиғи ресурстарының әлеуеті мен агроөнеркәсіп кешені қорлары ... Әрі қарай »",0
"Диссертацияда сөзбе-сөз аударманың қазақ өлең тәржімесіне жасаған теріс ықпалы нақты мысалдармен дәлелденеді. Сонымен бірге сөзбе-сөзшілдікті, әріпшілдікті жерден алып, жерге сала берудің де жөні жоқ. Әріпшілдік – ғылыми ұғым. Оның да өзінің жөн-жобасы, жолы-жосығы бар. Егер аударма тарихында әріпшілдік әдісі болмағанда аудармадағы дәлдік те дәл қазіргі деңгейінде болмас еді. Аударма әдебиетінің құрылымындағы заңды элемент ретінде әріпшілдік өз қызметін атқарды. Негізінде, әріпшіл аударманың тәржіменің басқа түрлеріне дес бермей кететін тұстары көп-ақ. Мысалы, саяси құжаттар, әсіресе дипломатия саласының аударма ісінде әріпшілдіктен артық, әріпшілдіктен сенімді ештеңе жоқ. Ал поэзияға келгенде де әріпшілдік әдіспен жасалған аудармалардың өзіндік орны ерекше болатын жайлары кездеседі. Саймасай (эквивалентті) аудармаға тиісінше көңіл бөлінген. Саймасай аудармада мәтіннің негізгі күш түсетін тұстарын (доминанттарын) сақтау мақсатында саналы түрде жоғалтуға көнуге тура келеді. “Эквивалентті” сөзінің әу бастағы латындық этимонын еске түсіріп қойған да артық емес: “эквивалентті” – “күші тең” деген сөз. Яғни, аудармашы шығарманың оқырманға әсер күшін тең сақтауға ұмтылуы керек. Саймасай аударманың барабар (адекватты) аудармадан негізгі айырмашылығы да түпкі нәтижеге бағдар ұстайтындығында. “Барабарлықпен салыстырғанда саймасайлық түпкі нәтижеге көбірек бейім тұрады” – Л.Нелюбиннің “Тәржіметану түсіндірме сөздігінде” [10] осылай делінген. Саймасай аударманың денодаттық, коннотациялық, мәтіндік-нормативтік, прагматикалық, формалық түрлері болады, солардың бәрінің де тірелер жері – бір-біріне теңдестірілген бірліктердің мағыналық ортақтастығы.",0
"- Ақсуда күріштің келісі 242 теңге болса, Екібастұзда 248 теңге, Ақтоғайда 236 теңге. Ең қымбат ұн Железин ауданында 98 теңгеден. Баянауылда бірінші сортты ұннан жасалатын нанның бір келісі 43 теңге. Бұған қоса, картопты 40 теңгеден сата алмай отырғанда келісі 124 теңгеден. Сәбіздің келісі 182 теңгеден. Астанада мұндай баға жоқ, - деп облыс әкімі Болат Бақауов ауданға баға саясатын бақылау және сараптама тобын жіберуді тапсырды.",0
"Денсаулық сақтау вице-министрі Ләззат Ақтаева отырыста баяндама жасап, халықаралық тәжірибенің негізінде республикада Қоғамдық денсаулық сақтау қызметі құрылғанын атап өтті. Оның айтуынша, қызметтің жұмысы өмірдің барлық кезеңіне: сәбилерді вакцинациялау мен мектеп медицинасы, салауатты мінез-құлық, экологиялық қауіпсіздік және жастар мен ересектердің арасындағы еңбек гигиенасынан бастап, дұрыс тамақтану мен егде жастағы адамдардың созылмалы дегенерациялық ауруларының алдын алуға дейін бағытталған.",0
"Еңбектеген баладан еңкейген қартқа дейін шат-шадыман күй кешеді. Ұлыстың ұлы күнін Шығыстың Жаңа жылын жасампаз қазақ елі де дүркіретіп тойлауда. Бүгін еліміздің түкпір-түкпірінде ұлттық нақыштағы мәдени, спорттық шаралар өтпек. Мерекелік бағдарлама Астана қаласының әкімдігі орналасқан орталық саябақта таңғы оннан бастау алып, өзге ортада да жалғасын таппақ. Басты шара ЭКСПО кешенінің аумағында өтеді. Мұнда қала тұрғындары мен қонақтары үшін этноауыл ашылады. Келушілерді Алдар Көсе, Қожанасыр мен Тазша бала сынды қазақ ертегілерінің кейіпкерлері құшақ жая қарсы алады. Елордалық театр әртістері ұлттық салт-дәстүр, әдет-ғұрыптарды ұлықтайды. Зергерлер мен қолданбалы өнер шеберлері өз бұйымдарын көпшілік назарына ұсынады. Қонақтарға наурызкөже, бауырсақ үлестіріліп, концерт қойылады. Дәстүрлі шаралар ашық аспан астында ғана емес, елорданың барлық мәдени мекемелерінде аталып өтеді.",0
"Журнал түрлі-түсті, әдемі безендірілген, көркемдігі тартымды, қағазы сапалы, тұшымды, тұнық, салмақты ойлы материалдары ықшамды, ақпараты мол, берілген фота-суреттеі көркемдігімен ғана емес көлемділігімен де бірден көз тартады. Сондай-ақ, журналда жақсы әшекейленген жарнамаларға да сәтті орын берілген. Бүгінгі мәдениеттімдің өзіндік болмысы бөлек саласына айналып отырған сапалы жарнамалар да журналдың ажарын ашып, аурасын әсерлендіріп, көзге жылы, көңілге көп ой салады.",0
"Қазақстан Республикасында зейнетақы жинақтарының сақталуына бірегей мемлекеттік кепілдік моделі жұмыс істейді. «Қазақстанда зейнетақымен қамсыздандыру туралы» Қазақстан Республикасының Заңының 5-бабына сәйкес, зейнетақы төлемдерін алу құқығы туындаған кезде мемлекет алушының жинақтаушы зейнетақы жүйесіне қатысқан бүкіл кезеңіндегі инфляция деңгейін есепке ала отырып, оның бірыңғай жинақтаушы зейнетақы қорындағы мiндеттi зейнетақы жарналарының, мiндеттi кәсіптік зейнетақы жарналарының нақты енгізілген мөлшерінде сақталуына кепiлдiк бередi.",0
"АК-нің 143-бабы бойынша ар-намысқа және абыройға кір келтірген мәлімдеменің баспада немесе басқаша түрде хабарланғаны (радио, теледидарда, т.б.) сот билігімен жалған деп табылса бұл теріске шығару туралы мәлімдемені оны жариялаған баспа немесе жаппай хабарлау мекемесі жасайды. Соттың шешіміне қайшы келетін өз талқысын іс бойынша жауапкер болған жаппай хабарлау мекемесі хабарлауы тиіс емес. Егер ондай талқыламалар жіберілсе, онда сот билігі орындалмаған болып есептеледі.",0
"– «Ордабасы» клубы қазір қаланың балансына өтті. Алдағы кезде команданың мықты ойын өрнегін көрсетуі үшін әкімдік тарапынан жоғары деңгейде қолдау көрсететін боламыз. Дәл қазір шымкенттік клуб ел біріншілігінің турнир кестесінде 4 орында келе жатыр. Бұл да жаман нәтиже емес. Дегенмен, одан жоғары көтерілуге команданың мүмкіндігі бар. Бәріңіз білесіздер, командада талантты, тәжірибелі ойыншылар аз емес. Олар жанкүйерлердің үмітін ақтап, жеңіс сыйлап, қуантады деп ойлаймын. Рас, бұған дейін командада біраз қаржылық мәселелер туындаған болатын. Алда ол мәселені шешеміз. Клубтың жаңа президенті болып тағайындалған Нұржан Қатаевқа да үлкен жауапкершілік жүктеліп отыр. Ол талай қызметте ысылған білікті маман, өзі де ел намысын абыроймен қорғаған белгілі спортшы. Енді команданы көтеріп, жаңа жетістікке жетуіне өз үлесін қосады деп сенемін.",0
"Шара кезінде Исламның ата-анасы да өз қуаныштарын жасыра алмады, әкесі Ермек: «Мұндай қуанышты жаңалыққа қуанып отырмын. Тұңғыш рет өткізіліп отырған бастаманың алғашқы мыңдығына еніп отырмыз. Шыны керек, біз алғашында сенбедік. Мұндай мүмкіндікті бірінші рет естуіміз. Біз үшін күтпеген тосын сый болды. Жақсы бастама екен, оқу ақысының 15 пайызына ие болу деген үлкен мүмкіндік. Сондықтан да барлығына және арнайы университет ректорына алғысымды айтамын»,- деді.",0
"Оқу орны басшысының ойын қолдаған Жылыой аудандық мәслихатының хатшысы Мұхтар Кенғанов өз уақытында білім алу көпсатылы болғанын айтып, мысалдар келтірді. «Бұрын жұмысшы мамандығын кәсіптік-техникалық училище немесе лицейлерде игеретін еді. Ал, техникумдардың түлектері ұжымды басқара алатын, себебі оларды соған толықтай үйретіп, тәрбиеледі. Естеріңізде болса, жоғары сынып оқушылары тігін және жұмысшы цехтарында, телефон стансалары мен асханаларда өндірістік тәжірибеден өтетін. Орта білімі жөніндегі аттестатпен бірге оларға біліктілігі жөнінде куәлік берілді, яғни, түлек мектептен кейін бірден жұмысқа қабылданатын. Егер, осы дәстүрді жалғастыра отырып жаңа форматта жүзеге асырсақ, жастар жұмыссыз қалмас еді» деп ұсынысын да білдірді.",0
"Бас бапкер спортшылардың ас-ауқатына тыйым салынған препараттарды қасақана қосып жіберуі мүмкін дейді зілтемірші. ""Спортшылар асханадан тамақ ішеді. Ал ондағылардың барлығы Алексей Ниге бағынышты. Допингті солар тамаққа қосып жіберуі әбден мүмкін. Сондықтан зілтеміршілердің болашағына балта шапқан бас бапкер кінәлі. Және сол кісі бәріне жауап беруі керек"", - деді ауыр атлетикадан әлем чемпионы Владимир Седов.",0
"- Мен осы сапар аясында Қазақстандағы цифрландыру ісі өте жылдам жүріп жатқанын байқадым. Бұл ретте Астана – көпке үлгі боларлық қала. Мен үшін мұндай технологиясы дамыған қалада болу үлкен мәртебе. Қазақстан тікелей инвестиция тарта отырып, өз экономикасын жаңғыртудан өткізіп, әртараптандыру бағытында батыл қадам жасады. Ал «Қазақстан-2050» стратегиясы цифрландыру ісіне инвестиция тартуға серпін береді. Эстония да осыны көздеп отыр.",0
"Бұған қоса, жаңа оқу жылынан бастап жоғары сынып оқушылары үшін мамандық таңдауға көмек беретін «Кәсіптік бағдар» жобасы іске қосылады. Сондай-ақ, «Кім болам?» атты мобильді қосымша іске қосылады. Бұл түлектердің болашақ мамандықтарын айқын­дауға бағыт-бағдар береді. Сондай-ақ, колледждерде жаңа 5 кәсіптік мамандық ашылады. Мұның бәрі Елбасының тегін кәсіптік-техникалық білім алуды жүзеге асыру тапсырмасы аясында орында­лу­да.",0
"KZ » Пайдалы кеңестер жинағы » Денсаулыққа пайдалы кеңес жинағы, жібер, қосып, Перекистің, пайдасының, Сенің, жуатын, таңқалдырады, нəтижесі, Перекисті, сүртіп, жағып, кішкене, Даққа, кетіреді, дақты, артынан, киімдегі, нəрсе, шамалы, ораза 2016 расписание, рамазан айы 2016 кесте, ораза айы 2016 кай айда, ораза айы 2016 кесте, ораза 2016 казахстан кесте, месяц рамадан 2016 в казахстане календарь, Алматы, Астана, Атырау, Ақтау, Ақтөбе, Жезқазған, Көкшетау, Қарағанды, Қостанай, Қызылорда, СУТЕГІ ТОТЫҒЫН (перекись водорода) ҚАЛАЙ ПАЙДАЛАНУҒА БОЛАДЫ",0
"Сәрсенбі күні Төле би ауылындағы «Гранд Астана» мейрамханасында өңіріміздегі мүмкіндігі шектеулі жандарға арналған жаңажылдық шырша өтті. Оған аудан әкімдігінің жұмыспен қамту және әлеуметтік бағдарламалар бөлімінің «Мүгедектерге және 18 жастан асқан адамдарға үйде көмек көрсету» бөлімшесінде тіркелген балалар, олардың ата-аналары, әлеуметтік қызметкерлер және осы бөлімшеге тіркелген ересектер де қатысты. Біз мерекелік шараның басталуынан біраз уақыт бұрын […]",0
"- Әрине, қазір басылым беттерінде болсын, көгілдір экран дейсіз бе әншілер аз жарнамаланып жүрген жоқ. Бірақта біз секілді журналистердің арқасында ел арасында көрінбей жүрген таланттар танылып, өнер шыңына көтерілгенін де мойындап қойған дұрыс шығар. Бүгінгі ""Төреғалидің шуынан"" соң осыны журналистер түймедейді түйедей етіп, жарыса, жамырай жазуда"" деген сынды түрлі пікірлер айтылып жатыр. ""Ұлы дала баласы"" айтыстан әншілікке ауысқан шақта да БАҚ өкілдері өнер иесіндегі өзгерісті жазып, көрсетіп, айтып көпшіліктің назарын аударды емес пе? Сонда неге тілшілерге өкпелемедік? Сондықтан біреу ағаттық жіберсе, оны жариялаған журналистерді кінәлауды қою керек. Қазір білесіз телеарналарды көптеген шоу-бағдарламалардың жүргізушілері болып әнші, әртістер қаптап кетті. Бұл да біздің өнеріміздің ақсауына әкеліп соғатынын айтып та, жазып жүрміз. Камера алдында не сөйлеп, не қойғандарын білмей алаңғасарланып жүрген бірнеше жұлдызсымақтардың қателерін ашып жазған да болатынмын.",0
"соңғы отыз жылда метафора қызығушылық өсуі бар - тұжырымдамасы астам екі айналасында болды мың жыл. метафора және metonymy құбылыс назарын зерттеушілер кездейсоқ. Бұл, ең алдымен, жалпы пайыздық байланысты мерзімі кең мағынада мәтін зерттеу (барлық функционалдық зерттеу жарнама, оның ішінде әдеби тілінің стилистикалық алуан, көркем тілді үйрену мәтін, сөйлесу стилі) түрлі лингвистикалық зерттеу және түсіндіру үшін міндеттеме Мәнерлеп мәтінді жасау стилистикалық құрылғылар. Тарту зерттеушілер мен мәнерлеп сөйлеу тілі мен байланысты проблемалар (олардың кең және танымал мәтін кеңістікте мүмкіндіктері және ықтимал) - Жарнама. Метафора және metonymy талдау осы көзқарас зерттелді бірге және өйткені емес, оқшаулау, бірақ жарнама тұрғысынан қарастырылады жарнамалық тұрғыда шарттары сөздерді семантикалық зерттеулер толы.",0
"Сыр топырағы –табиғи және қазба байлықтардың қалың ордасы. Арал төңірегіндегі мұнай мен тұздың көздері, «Құмкөл» мұнай кеніші, Шиелідегі уран кеніші, Шалқиядағы түсті металдар кеніші,Шиелідегі күріш алқабы бәрі-бәрі сөзіміздің айқын дәлелі. Сыр өлкесінің халқы «Сыр күріші-ел ырысы» деп өзінің ақ күрішімен әлемге әйгілі.Қаламызда жыл сайын сан мыңдаған тонна күріш өндіріліп,ел ырысына айналуда.Ақ күріштің атасы атанған,атақты диқаншы,екі мәрте Еңбек Ері Ыбырай Жахаев атамыз күріш өсіру туралы үлкен мұра қалдырып кеткен.Ең бастысы қаламызда қазақ халқының салт-дәстүрлері мен әдет-ғұрыптары берік сақталған.",0
"…Шынында да, Құралай айтса айтқандай, оның анасы әйгілі Қаныш Имантайұлы Сәтбаевтің шәкірті болатын. Ол республикамызда тұңғыш рет литология ғылымының негізін салған геология-минералогия ғылымының докторы, профессор, Қазақстан Ғылым академиясының толық мүшесі еді. Қазақстан ­Республикасы Жоғарғы Кеңесінің депутаты болып, қоғамдық, мемлекеттік істерге көп араласқан, өзі басқарған ғылым саласы бойынша көптеген шәкірттер тәрбиелеген ғұлама ұстаз. Орысша, қазақша, ағылшын тілінде еркін сөйлейтін. Ұлыбританияға сапармен барғанда баяндамасын ағылшын тілінде жасап, төрткүл дүниенің төрт бұрышынан келген оқымыстылар қызу құптай қолдарын соққанын білеміз.",0
"Ол ұрмауға уәде берген болатын. Мен оның бесінші әйелімін. Алдында не себепті ажырасуға мәжбүр болғанын сұрамадым. Сау кезінде қызғанышы туралы айтып отырады. Балалардың көзінше ұра береді. Кішкене қызым Жансая қорыққаннан дұрыстап сөйлей алмайды. Қазір күйеуім мені тауып алып, балаларды алып кете ме деп қорқып жүрмін. Осы күнге дейін балалар үшін шыдап келдім. Басым жарылған күндер де болды. Ақыры шыдамай кетіп қалдым. Ол «Кеткің келсе, кете бер! Бірақ, балаларды тастап кет» деген болатын. Қазір дағдарыс орталығында тұрып жатырмыз», – дейді Гүлнұр ханым.",0
"Arasan Wellness & SPA кешеніндегі нөмірлік орыс моншасы 10 адамға дейінгі достар тобының демалуына арналған. Ылғал булы және монша сыпыртқылары бар орыс шабыну бөлмесі өз қонақтарын күтуде. Орыс халқының ұлттық дәстүрі сипатында безендірілген бөлме, самауырлар, ағаш үстелі, сурет салынған ыдыс-аяқ, мұның барлығы Сізге ертегі әлеміне барғандай әсер етеді. Бұл нөмір отбасымен, сондай-ақ достармен немесе әріптестермен бірлесіп демалуға арналған орын. Нөмірде бильярд, караоке, шомылатын жер, душ кабиналары, контрасты душ, демалып жататын орындар, массажға арналған жылы мәрмәр үстелдер бар.",0
"«Өзбек пен қазақ халқы бұрыннан жақын көрші болып, достық пен келісімде өмір сүрген. Достық және әдеби байланыстарды нығайтуға Абайдың қосқан үлесі зор. Оның мейірімділікке, адалдыққа, достыққа, бейбітшілік пен келісімге үндейтін шығармаларын елімізде үлкен сүйіспеншілікпен оқиды. Оның халық тілімен жазылған «Әндері» - әдебиет қорында лайықты орын тапты», - деп жазады агенттік.",0
"Басқаша айтқанда, әлеуметтік рөл дегеніміз, қоғамдағы адамдардың белігілі бір қызметін атқарған жағдайда белгілі бір тәртіп нормаларын сақтауын айтамыз. Ал, рөлдік жүйе дегеніміз, адамның қоғамдағы алатын орнына, жағдайына, тұрмысына сәйкес істейтін қызметінің жиынтығы. Адамдардың әлеуметтік рөлдері бойына сіңіріп, игеріп, меңгеруі тұлғаны әлеуметтендіру процесінің бір бөлігі, оның қоғамға, топқа толық енуінің негізгі қажетті шарты.",0
"Конкурсқа қатысушыларға қойылатын талаптаржоғары, мемлкеттiк қызмет өтiлi бiр жылдан кем емес немесе осы санаттағы нақты лауазымның функционалдық бағытына сәйкес облыстарда екi жылдан кем емес жұмыс өтiлi бар болған жағдайда орта бiлiмнен кейiнгi немесе техникалық және кәсiптiк бiлiмi, әлеуметтiк ғылымдар, экономика және бизнес (экономика, есеп және аудит, қаржы, мемлекеттiк және жергiлiктi басқару) саласында бiлiмi барларға рұқсат етiледi;",0
"Қазақстан Республикасы Қарулы күштерінің 25 жылдығына орай Қорғаныс саласында белсенді қызметі мен жауынгерлік міндетін абыроймен атқарғаны үшін №5548 әскери бөлімінің қатардағы жауынгерлері Бақтияр Түлендинов, Медіғат Мақып, Орал Қаратай, № 6 орта мектебінің Әскери дайындық пәнінің мұғалімі Бекәділ Қылышев, №2018 әскери бөлімінің қызметкерлері Ботагөз Шаяхметова, Асқар Әлмағанбетов, Жаңаөзен қаласы қорғаныс істері жөніндегі бөлімінің запастағы офицерлердің топ бастығы Дариға Хайрманова, 51809 әскери бөлімінде аға дизелші Арыстан Байдолла, тәжік-ауған шекарасында бітімгершілік қақтығыстарға қатысқан ардагер Жомарт Сұлтанқұлов пен ауған соғысының ардагері Шатай Ерғалиев марапатталды.",0
"2017 жылғы 28 қарашада Халықтар достастығы үйінде «Юрлик»ҚБ ұйымдастырған «Қазақстан Республикасындағы еңбек құқықтары мен әлеуметтік кепілдіктер жөніндегі халық арасындағы ақпараттық-түсіндірмелік жұмыстар бойынша іс-шаралар кешенін өткізу» жобасын іске асыру бойынша қорытынды дөңгелек үстелі өтті. Осы іс-шараға ШҚО мемлекеттің еңбек инспекциясы басқармасының әлеуметтік саладағы еңбек заңнамасын бақылау бөлімінің басшысы Ғабит Құмарғалиұлы Аманжолов, сонымен қатар «ШҚО кәсіподақ орталығы» КАБ, «Нұр Отан» партиясының облыстық филиалы, медиаторлар, медициналық сақтандыру қорының өкілдеріқатысты.",0
"Университетте басқа қаладан келген студенттердің тұруына арналған студенттік жатақханалар бар, жалпы ауданы – 7638 кв м. Жатақханалардың қоныс тығыздығы 100%-ды құрайды. Жатақханалар жаңа жиһазбен толық қамтамасыз етілген. Жатақханаларда жаңа электр пештермен, тоңазытқыштармен, екі мұздатқыш камерамен жарақтандырылған тұрмыстық үй-жайлар, душқа түсетін бөлмелер, телевизорлар қойылған демалу бөлмелері, оқу сабақтарына арналған сыныптар бар.",0
"ғана емес, төлеуге Tsentrozaym ақша адал клиенттерді береді, жаңа қарыз алушылар үшін, бірақ әрқашан қуанышты. Егер сіз кепілсіз несие алуға келсе, Сіз дейін мөлшерінде сене аласыз 100 000 рубль. Орталық мамыр FE жылы заемдер үшін онлайн-өтінімді, бірақ шегі оларға өсті және оны құрайды 300 000 RUR. Компания сондай-ақ микрокредиттер ПОҚ ұшынан береді, сондықтан, Сіз көлік құжаттарды жатып дайын болсаңыз, Сіз дейін созылуы мүмкін 1 миллион. RUR.",0
"Тікенек акуланың ұзындығы 3-4 метрді құрайды. Түсі сұр, жерлерінде ақ дақтары бар. Ал құрсағы ақшылдау болып келетін орташа акула. Ол- қомағай жыртқыш.Тарғыл түсті бұл акула «катран», «тырнақты» деген аттарымен де танымал. Тікенек акула қысты температурасы 7-8 с° суда тіршілік етсе, ал жазда температурасы 14-15 с° суды мекендейді. Акуланың бұл түрі судың терең жерінде өмір сүреді. Олар 731 метрге дейінгі тереңдікте тіршілік етеді. Тікенекті акула әлемнің барлық субарктикалық суларында, Тынық және Атлант мұхитында дейінгі белдеулерде кездеседі.",0
"Бірде біреу жиналысқа барып, әбден жалыққан адамның күйіне тү­сіп, «осы жиналыс деген бәле бол­­ды, күнде жиналыс, күнде жи­на­лыс, қашан жұмыс істейміз осы?» деп күрсініп қалды. Қайрат ол ауыз жиғанша: «Қызықсың осы, сен­дер жиналысқа келіп, ара-ара­сында жұмыс істейсіңдер ғой, онда тұрған не бар?» деп жұртты ду күл­дір­гені бар. Ел арасында «Қайрат айтыпты» деген мұндай сөздер көп.",0
"Ал «Ұлттық аударма бюросы» ҚҚ атқарушы директоры Рауан Кенжеханұлы жұмыс барысына, аударма жұмыстары кезіндегі қиындықтар мен түйткілдерге тоқталды. Рауан Кенжеханұлы өз сөзінде: «Қазір экономика мен кәсіпкерлік саласы бойынша тағы 7 оқулық аударылып жатыр. Негізінен MBA бағдарламасын қазақша оқытуға қажетті оқулықтар қамтылды. Сондай-ақ, гуманитарлық бағыттағы пәндердің, соның ішінде экономикалық түсіндірме сөздігін дайындау ісі қолға алынбақ. Экономика саласы бойынша осы іске қызығушылығы бар мамандар болса, ұсыныстарыңызды күтеміз» – деп, мамандарды ортақ іске жұмылуға шақырды.",0
"– Меніңше, поэзияда бағаланбай жүргендерден гөрі, артық бағаланып жүргендер көп. Мұқағалиды да уақытында бағаланбады дейсіңдер. Мұқағалидың өлеңдері жария-ланбай қалған кезі болды ма? Сейдақаң Бердіқұлов марқұм басқа-басқа, оның өлеңдерін «Лениншіл жасқа» үзбей шығарып тұрды. Ол Мұқағалиды жиі жариялағандай ешкімге кеңдік жасаған жоқ. Комсомолдың газеті, заман солай-тын. «Райымбек, Райымбек» деген поэмасы да кейін сонда жарық көрді. Кітаптары да үзбей басылып тұрды. Рас, марқұм Сағат Әшімбаев сынады оны бірде, ел соны әлі айтады. Бір айда «Қазақ әдебиеті» газетіне екі рет жамандап жазған кісілер де тірі жүр емес пе? Ал сендер әділдік дейсіңдер! Бағаланбады деуге негіз жоқ тегі. Мұқағалиға Мемлекеттік сыйлық берілмеген шығар, иә?! Кезінде Мемлекеттік сыйлық алмаған тек ол ма? Тоқаш көкеміз бен Өтежан Нұрғалиевті неге айтпаймыз? Сағи Жиенбаев ше? Мұхтар Шаханов ше? Тынымбай Нұрмағамбетов ағаларыңды қайда қоямыз? Сайын Мұратбековтің өзі кеш құрметтелді ғой. Оған тек бір «Жусан иісі» үшін ғана бүкіл сыйлықты берсе, артық па еді? Сосын бағалау-бағаламауды, мемлекет сыйлығымен өлшейтініміз не осы? Бүгін Мемсыйлықты үйтіп-бүйтіп алғандар ертең бүйтіп-үйтіп қайтып береді, көресіңдер. Өзгерді бәрі. Мақатаев Партия қатарынан шығарылған шығар кезінде. Партия қатарынан неге шеттетілгенін мен білмеймін. Бірақ, оның несі өкініш?!",0
"Ұлыбританиядан хабар тарататын Рейтерс агенттігі президент Ердоғанның сөздеріне орын берген. Агенттік хабарына «Түркия Иерусалим салдарынан Израильмен қарым-қатынастарын үзуі мүмкін» деп тақырып қолданған. Түркия Республикасы президенті Режеп Тайып Ердоған Америка Құрама Штаттарының Иерусалимді ресми түрде Израильдің астанасы деп таныған жағдайда, Түркияның Израильмен дипломатиялық байланыстарды үзуге дейін баратынын айтты. Ол осындай әрекеттің мұсылмандар үшін маңызды екенін білдірді. Ердоған «Құрметті Трамп, Палестина қоғамының жарасы әлі қанап жатқан кезде, Израильді қолдау үшін осындай шешім қабылдау халықаралық құқықты бұзушылық. Бұл жағдай Түркияның Израильмен қатынастарын үзуге дейін барады. АҚШ-қа өңірдегі проблемаларды тереңдететін осындай қадам баспау үшін ескертемін» деді.",0
"7-наурыз күні оқу ордамыздың, Мәдениет орталығында Тәрбие және мәдени істер департаменті, Продюсерлік орталықтың ұйымдастыруымен 8-наурыз Халықаралық әйелдер күні мерекесіне орай салтанатты жиын өтті. Мерекелік шарада университет президенті, профессор У.Әбдібеков пен Даму және қаржыландыру ісі жөніндегі проректор М.Эрен мерекемен құттықтап, ыстық тілектерін арнады. Басшылар университетіміздің шаңырағында жемісті еңбек атқарып, оқу ордамыздың дамуына үлес қосқан 60-тан аса […]",0
